score_difs,chance_winning
29.03,0.9812336244748836
29.04,0.9813258257422339
29.05,0.9814180270095862
29.06,0.981510228276935
29.07,0.9816017421409199
29.08,0.9816924995868755
29.09,0.9817832570328319
29.1,0.9818740144787909
29.11,0.9819645366880316
29.12,0.9820538575739428
29.13,0.9821431784598491
29.14,0.9822324993457588
29.15,0.9823218202316644
29.16,0.9824099245526755
29.17,0.982497816539245
29.18,0.9825857085258141
29.19,0.982673600512387
29.2,0.982760726586144
29.21,0.9828471977160015
29.22,0.9829336688458586
29.23,0.9830201399757151
29.24,0.9831062909032944
29.25,0.9831913495837744
29.26,0.983276408264258
29.27,0.9833614669447355
29.28,0.9834465256252164
29.29,0.9835303008378852
29.3,0.9836139558241364
29.31,0.9836976108103985
29.32,0.983781265796656
29.33,0.9838640812289727
29.34,0.9839463416073605
29.35,0.9840286019857464
29.36,0.9841108623641316
29.37,0.9841927215174162
29.38,0.984273596689172
29.39,0.9843544718609264
29.4,0.9844353470326822
29.41,0.9845162222044329
29.42,0.9845957530936846
29.43,0.9846752527589394
29.44,0.9847547524241959
29.45,0.98483425208945
29.46,0.9849128437500843
29.47,0.9849909778921923
29.48,0.9850691120342955
29.49,0.9851472461763987
29.5,0.985224902449623
29.51,0.9853016813197942
29.52,0.9853784601899669
29.53,0.9854552390601397
29.54,0.9855319638034077
29.55,0.9856073979057178
29.56,0.9856828320080323
29.57,0.9857582661103457
29.58,0.9858337002126565
29.59,0.9859081636506329
29.6,0.9859822642396364
29.61,0.9860563648286436
29.62,0.9861304654176507
29.63,0.986204016967104
29.64,0.986276796320281
29.65,0.9863495756734557
29.66,0.9864223550266331
29.67,0.9864949993763465
29.68,0.9865664705564249
29.69,0.986637941736504
29.7,0.9867094129165825
29.71,0.9867808840966598
29.72,0.9868513311621815
29.73,0.986921507388027
29.74,0.9869916836138687
29.75,0.9870618598397131
29.76,0.9871314228232639
29.77,0.9872003174560235
29.78,0.9872692120887814
29.79,0.9873381067215424
29.8,0.9874067906589726
29.81,0.9874744171886625
29.82,0.9875420437183571
29.83,0.9876096702480492
29.84,0.9876772967777382
29.85,0.9877438522177343
29.86,0.9878102242502466
29.87,0.987876596282757
29.88,0.987942968315268
29.89,0.9880086685231186
29.9,0.9880737997676381
29.91,0.9881389310121561
29.92,0.9882040622566757
29.93,0.9882689123983189
29.94,0.9883328166551776
29.95,0.9883967209120378
29.96,0.9884606251688978
29.97,0.9885245294257556
29.98,0.9885873215659327
29.99,0.9886500127148679
30,0.9887127038638079
30.01,0.9887753950127468
30.02,0.9888373613893171
30.03,0.9888988533781456
30.04,0.9889603453669754
30.05,0.9890218373558044
30.06,0.9890829832200704
30.07,0.9891432900537436
30.08,0.9892035968874155
30.09,0.9892639037210909
30.1,0.9893242105547674
30.11,0.9893833700582495
30.12,0.9894425057883343
30.13,0.9895016415184197
30.14,0.9895607772484988
30.15,0.9896191408442485
30.16,0.9896771195587726
30.17,0.9897350982732972
30.18,0.9897930769878199
30.19,0.9898506499725506
30.2,0.9899074857862585
30.21,0.9899643215999656
30.22,0.9900211574136716
30.23,0.9900779450853906
30.24,0.9901336521303522
30.25,0.9901893591753127
30.26,0.9902450662202739
30.27,0.9903007732652358
30.28,0.9903556662971126
30.29,0.9904102587137265
30.3,0.9904648511303334
30.31,0.9905194435469394
30.32,0.9905735760144687
30.33,0.9906270679427914
30.34,0.9906805598711115
30.35,0.9907340517994352
30.36,0.990787429008479
30.37,0.9908398345799619
30.38,0.9908922401514448
30.39,0.9909446457229342
30.4,0.9909970512944178
30.41,0.9910486063099767
30.42,0.9910999396395183
30.43,0.9911512729690545
30.44,0.9912026062985979
30.45,0.9912534307632153
30.46,0.9913037059415415
30.47,0.991353981119866
30.48,0.9914042562981907
30.49,0.9914543554948242
30.5,0.9915035865812427
30.51,0.9915528176676581
30.52,0.9916020487540755
30.53,0.991651279840495
30.54,0.9916996289801443
30.55,0.9917478299955939
30.56,0.9917960310110421
30.57,0.9918442320264882
30.58,0.9918918804386557
30.59,0.991939065359083
30.6,0.9919862502795094
30.61,0.9920334351999298
30.62,0.9920803881179137
30.63,0.9921265708679535
30.64,0.9921727536179978
30.65,0.9922189363680407
30.66,0.9922651191180847
30.67,0.9923103934693698
30.68,0.9923555879163557
30.69,0.992400782363339
30.7,0.9924459768103242
30.71,0.9924905799314551
30.72,0.9925347998796712
30.73,0.9925790198278864
30.74,0.9926232397761023
30.75,0.9926671768601235
30.76,0.9927104361556234
30.77,0.9927536954511238
30.78,0.9927969547466253
30.79,0.9928402140421239
30.8,0.9928825439506211
30.81,0.9929248569198827
30.82,0.9929671698891376
30.83,0.9930094828583967
30.84,0.9930511719889532
30.85,0.993092553508126
30.86,0.9931339350272966
30.87,0.9931753165464634
30.88,0.9932163704373519
30.89,0.993256835257347
30.9,0.9932973000773488
30.91,0.9933377648973438
30.92,0.9933781890787613
30.93,0.9934177518214918
30.94,0.9934573145642223
30.95,0.9934968773069524
30.96,0.9935364400496799
30.97,0.993575352456766
30.98,0.9936140276116063
30.99,0.99365270276645
31,0.9936913779212911
31.01,0.9937296860120971
31.02,0.9937674879326545
31.03,0.9938052898532131
31.04,0.9938430917737666
31.05,0.9938808009202206
31.06,0.9939177438213185
31.07,0.9939546867224137
31.08,0.9939916296235098
31.09,0.9940285725246092
31.1,0.9940648431442768
31.11,0.9941009410991937
31.12,0.9941370390541137
31.13,0.9941731370090323
31.14,0.9942088333334466
31.15,0.9942441002713874
31.16,0.9942793672093322
31.17,0.9943146341472734
31.18,0.9943497613790351
31.19,0.9943842110828082
31.2,0.9944186607865816
31.21,0.9944531104903588
31.22,0.9944875601941328
31.23,0.994521319927073
31.24,0.9945549660309957
31.25,0.994588612134918
31.26,0.9946222582388388
31.27,0.9946554729113035
31.28,0.9946883292093506
31.29,0.9947211855073993
31.3,0.994754041805448
31.31,0.9947867166100265
31.32,0.9948187969633577
31.33,0.9948508773166912
31.34,0.9948829576700194
31.35,0.9949150380233542
31.36,0.994946415919035
31.37,0.9949777340156836
31.38,0.9950090521123319
31.39,0.9950403702089787
31.4,0.9950712321715701
31.41,0.9951018015255122
31.42,0.9951323708794505
31.43,0.9951629402333921
31.44,0.9951932912827898
31.45,0.9952231252331921
31.46,0.9952529591835895
31.47,0.995282793133989
31.48,0.9953126270843925
31.49,0.9953417499897272
31.5,0.9953708617003567
31.51,0.9953999734109784
31.52,0.9954290851215997
31.53,0.9954577201085959
31.54,0.995486122567382
31.55,0.9955145250261607
31.56,0.9955429274849373
31.57,0.9955710794693922
31.58,0.9955987857794021
31.59,0.9956264920894081
31.6,0.9956541983994157
31.61,0.9956818722985858
31.62,0.9957088955561648
31.63,0.995735918813741
31.64,0.995762942071316
31.65,0.9957899653288949
31.66,0.9958164960572737
31.67,0.9958428492982601
31.68,0.9958692025392504
31.69,0.9958955557802385
31.7,0.9959216313319808
31.71,0.9959473277090014
31.72,0.9959730240860207
31.73,0.9959987204630399
31.74,0.9960243457721583
31.75,0.9960493984181871
31.76,0.9960744510642202
31.77,0.9960995037102497
31.78,0.9961245563562804
31.79,0.9961491057874566
31.8,0.9961735278779397
31.81,0.9961979499684237
31.82,0.9962223720589103
31.83,0.9962464943710433
31.84,0.9962702992526601
31.85,0.9962941041342747
31.86,0.9963179090158922
31.87,0.9963416092058686
31.88,0.9963648101553161
31.89,0.9963880111047685
31.9,0.9964112120542191
31.91,0.996434413003672
31.92,0.996457105383186
31.93,0.9964797156590722
31.94,0.9965023259349612
31.95,0.9965249362108455
31.96,0.9965472295475853
31.97,0.9965692621525577
31.98,0.9965912947575298
31.99,0.9966133273624975
32,0.9966352264766459
32.01,0.9966566941606443
32.02,0.9966781618446431
32.03,0.9966996295286419
32.04,0.9967210972126427
32.05,0.9967420544877615
32.06,0.9967629697513088
32.07,0.9967838850148544
32.08,0.9968048002783979
32.09,0.9968253853508519
32.1,0.9968457607336058
32.11,0.9968661361163564
32.12,0.9968865114991098
32.13,0.9969067290210953
32.14,0.9969265768824919
32.15,0.9969464247438894
32.16,0.9969662726052873
32.17,0.9969861204666837
32.18,0.9970054596621993
32.19,0.9970247921057435
32.2,0.9970441245492865
32.21,0.9970634569928296
32.22,0.9970824497557056
32.23,0.9971012786329159
32.24,0.9971201075101245
32.25,0.9971389363873377
32.26,0.9971575870756096
32.27,0.9971759239899831
32.28,0.9971942609043588
32.29,0.9972125978187321
32.3,0.9972309107750255
32.31,0.9972487670859996
32.32,0.9972666233969661
32.33,0.9972844797079338
32.34,0.9973023360189027
32.35,0.9973198460853653
32.36,0.9973372329122602
32.37,0.9973546197391553
32.38,0.9973720065660486
32.39,0.9973891984187664
32.4,0.9974061266447602
32.41,0.9974230548707584
32.42,0.9974399830967534
32.43,0.9974568608009099
32.44,0.997473341138259
32.45,0.9974898214756076
32.46,0.9975063018129553
32.47,0.9975227821503037
32.48,0.9975389127756701
32.49,0.9975549562187866
32.5,0.9975709996619114
32.51,0.9975870431050331
32.52,0.9976028785466311
32.53,0.9976184958444535
32.54,0.9976341131422786
32.55,0.9976497304401014
32.56,0.9976652746883601
32.57,0.9976804763414479
32.58,0.9976956779945428
32.59,0.9977108796476284
32.6,0.9977260813007235
32.61,0.9977409329421074
32.62,0.9977557292075386
32.63,0.9977705254729687
32.64,0.997785321738404
32.65,0.9977999001356015
32.66,0.9978143010317736
32.67,0.9978287019279456
32.68,0.9978431028241127
32.69,0.9978574116811977
32.7,0.9978714269925937
32.71,0.997885442303988
32.72,0.9978994576153829
32.73,0.9979134729267786
32.74,0.9979271399032577
32.75,0.9979407791851683
32.76,0.9979544184670742
32.77,0.9979680577489833
32.78,0.9979814718778591
32.79,0.9979947444610197
32.8,0.998008017044179
32.81,0.9980212896273425
32.82,0.9980344543440953
32.83,0.9980473693392978
32.84,0.9980602843345062
32.85,0.9980731993297103
32.86,0.9980861143249161
32.87,0.998098684358557
32.88,0.9981112506611864
32.89,0.9981238169638186
32.9,0.9981363832664457
32.91,0.998148719400572
32.92,0.9981609456950752
32.93,0.9981731719895781
32.94,0.9981853982840793
32.95,0.9981975037026697
32.96,0.9982093984669723
32.97,0.9982212932312725
32.98,0.9982331879955711
32.99,0.9982450658698289
33,0.9982566373796954
33.01,0.9982682088895583
33.02,0.9982797803994237
33.03,0.9982913519092933
33.04,0.9983026902200323
33.05,0.998313946553351
33.06,0.9983252028866687
33.07,0.9983364592199857
33.08,0.998347584170482
33.09,0.9983585332115025
33.1,0.9983694822525183
33.11,0.9983804312935372
33.12,0.9983913458209208
33.13,0.9984019952643985
33.14,0.9984126447078756
33.15,0.9984232941513584
33.16,0.9984339435948375
33.17,0.9984443585353344
33.18,0.9984547158906526
33.19,0.9984650732459692
33.2,0.998475430601286
33.21,0.9984856482817573
33.22,0.9984957208769379
33.23,0.9985057934721155
33.24,0.998515866067299
33.25,0.9985258892063466
33.26,0.9985356841920326
33.27,0.9985454791777225
33.28,0.9985552741634072
33.29,0.998565069149094
33.3,0.9985746299316067
33.31,0.9985841544123545
33.32,0.998593678893104
33.33,0.9986032033738554
33.34,0.9986125820038533
33.35,0.9986218429544674
33.36,0.9986311039050869
33.37,0.998640364855705
33.38,0.9986495639086898
33.39,0.9986585681291709
33.4,0.9986675723496546
33.41,0.9986765765701414
33.42,0.9986855807906282
33.43,0.9986943527299142
33.44,0.9987031068495147
33.45,0.998711860969113
33.46,0.9987206150887141
33.47,0.9987292190295962
33.48,0.9987377295107834
33.49,0.9987462399919682
33.5,0.9987547504731534
33.51,0.9987631888097375
33.52,0.998771462012173
33.53,0.9987797352146085
33.54,0.9987880084170458
33.55,0.9987962816194821
33.56,0.9988043258505986
33.57,0.9988123681653498
33.58,0.9988204104800955
33.59,0.9988284527948479
33.6,0.9988363425126131
33.61,0.9988441602053258
33.62,0.998851977898034
33.63,0.9988597955907393
33.64,0.9988675330852685
33.65,0.9988751322543208
33.66,0.9988827314233676
33.67,0.9988903305924224
33.68,0.9988979181435227
33.69,0.9989053047242884
33.7,0.9989126913050482
33.71,0.99892007788581
33.72,0.998927464466574
33.73,0.9989346975309452
33.74,0.9989418772999172
33.75,0.9989490570688858
33.76,0.9989562368378612
33.77,0.9989633301051474
33.78,0.9989703086840129
33.79,0.9989772872628765
33.8,0.9989842658417429
33.81,0.9989912214040204
33.82,0.9989980042636106
33.83,0.9990047871232
33.84,0.9990115699827904
33.85,0.9990183528423796
33.86,0.9990249823860472
33.87,0.9990315748502099
33.88,0.9990381673143698
33.89,0.9990447597785304
33.9,0.9990512609503268
33.91,0.9990576681997108
33.92,0.9990640754490928
33.93,0.999070482698475
33.94,0.9990768574175103
33.95,0.9990830844932594
33.96,0.9990893115690097
33.97,0.9990955386447579
33.98,0.9991017657205122
33.99,0.9991078406282485
34,0.9991138924356207
34.01,0.9991199442429896
34.02,0.9991259960503615
34.03,0.9991319530878087
34.04,0.9991378343996785
34.05,0.9991437157115569
34.06,0.9991495970234296
34.07,0.9991554379504529
34.08,0.9991611534107883
34.09,0.9991668688711236
34.1,0.999172584331458
34.11,0.9991782997917914
34.12,0.9991838650267628
34.13,0.9991894191539493
34.14,0.9991949732811358
34.15,0.9992005274083237
34.16,0.9992059844228643
34.17,0.9992113816130082
34.18,0.99921677880315
34.19,0.999222175993292
34.2,0.9992275264007726
34.21,0.9992327709308936
34.22,0.9992380154610143
34.23,0.9992432599911366
34.24,0.9992485045212552
34.25,0.9992536014285595
34.26,0.9992586974597201
34.27,0.9992637934908835
34.28,0.9992688895220467
34.29,0.9992738870738708
34.3,0.9992788386542251
34.31,0.9992837902345788
34.32,0.9992887418149367
34.33,0.9992936414899419
34.34,0.999298452557711
34.35,0.9993032636254803
34.36,0.9993080746932507
34.37,0.9993128779633426
34.38,0.999317552349714
34.39,0.9993222267360853
34.4,0.999326901122458
34.41,0.9993315755088267
34.42,0.9993361508840488
34.43,0.9993406923160068
34.44,0.9993452337479684
34.45,0.9993497751799266
34.46,0.9993542606965522
34.47,0.9993586727996552
34.48,0.9993630849027548
34.49,0.9993674970058553
34.5,0.9993718940127099
34.51,0.9993761803137552
34.52,0.9993804666148032
34.53,0.9993847529158454
34.54,0.9993890392168917
34.55,0.9993932266847038
34.56,0.9993973906143805
34.57,0.999401554544059
34.58,0.9994057184737389
34.59,0.9994098234457562
34.6,0.9994138683411995
34.61,0.999417913236638
34.62,0.9994219581320793
34.63,0.9994259818440744
34.64,0.9994299109513486
34.65,0.9994338400586184
34.66,0.999437769165897
34.67,0.9994416982731703
34.68,0.9994455293241342
34.69,0.999449345800685
34.7,0.9994531622772383
34.71,0.9994569787537885
34.72,0.99946073406873
34.73,0.9994644409857497
34.74,0.9994681479027696
34.75,0.9994718548197852
34.76,0.9994755355372925
34.77,0.9994791359089195
34.78,0.9994827362805466
34.79,0.9994863366521765
34.8,0.9994899370238011
34.81,0.9994934407017209
34.82,0.9994969374969844
34.83,0.9995004342922479
34.84,0.9995039310875112
34.85,0.9995073653338652
34.86,0.9995107614386707
34.87,0.9995141575434753
34.88,0.9995175536482788
34.89,0.9995209195211849
34.9,0.9995242177406074
34.91,0.9995275159600315
34.92,0.999530814179451
34.93,0.9995341123988735
34.94,0.9995373157924959
34.95,0.9995405188530683
34.96,0.9995437219136327
34.97,0.999546924974203
34.98,0.9995500647839041
34.99,0.9995531753927208
35,0.9995562860015359
35.01,0.9995593966103495
35.02,0.9995624738232513
35.03,0.9995654946098071
35.04,0.9995685153963623
35.05,0.9995715361829145
35.06,0.9995745517813786
35.07,0.9995774852997615
35.08,0.9995804188181461
35.09,0.9995833523365327
35.1,0.9995862858549154
35.11,0.9995891560286816
35.12,0.999592004759731
35.13,0.9995948534907809
35.14,0.9995977022218279
35.15,0.9996005151391893
35.16,0.9996032814925702
35.17,0.9996060478459527
35.18,0.9996088141993346
35.19,0.999611570756174
35.2,0.9996142570724191
35.21,0.9996169433886696
35.22,0.999619629704917
35.23,0.9996223160211654
35.24,0.999624939344879
35.25,0.9996275478973615
35.26,0.9996301564498439
35.27,0.9996327650023249
35.28,0.9996353359507673
35.29,0.9996378689476081
35.3,0.9996404019444501
35.31,0.9996429349412915
35.32,0.9996454543314246
35.33,0.9996479139173685
35.34,0.9996503735033162
35.35,0.9996528330892628
35.36,0.9996552926752108
35.37,0.9996576899920595
35.38,0.9996600782502909
35.39,0.99966246650852
35.4,0.9996648547667502
35.41,0.9996672041695032
35.42,0.9996695231233934
35.43,0.9996718420772839
35.44,0.9996741610311755
35.45,0.9996764632647821
35.46,0.9996787148796203
35.47,0.9996809664944604
35.48,0.9996832181093006
35.49,0.9996854697241458
35.5,0.9996876600996023
35.51,0.9996898462842551
35.52,0.9996920324689088
35.53,0.9996942186535637
35.54,0.9996963651921447
35.55,0.9996984878006735
35.56,0.9997006104092007
35.57,0.9997027330177256
35.58,0.9997048363986921
35.59,0.9997068972319203
35.6,0.9997089580651451
35.61,0.9997110188983737
35.62,0.9997130797315986
35.63,0.9997150806046804
35.64,0.999717081411733
35.65,0.9997190822187838
35.66,0.9997210830258356
35.67,0.999723043788303
35.68,0.9997249862680893
35.69,0.9997269287478747
35.7,0.9997288712276571
35.71,0.9997307924988577
35.72,0.9997326783015122
35.73,0.9997345641041628
35.74,0.9997364499068115
35.75,0.9997383323031166
35.76,0.9997401630313987
35.77,0.9997419937596809
35.78,0.999743824487966
35.79,0.9997456552162489
35.8,0.9997474458330815
35.81,0.999749223043754
35.82,0.9997510002544222
35.83,0.9997527774650955
35.84,0.9997545319415474
35.85,0.9997562571466826
35.86,0.9997579823518207
35.87,0.9997597075569518
35.88,0.9997614264550925
35.89,0.9997631011233712
35.9,0.9997647757916491
35.91,0.999766450459929
35.92,0.9997681251282081
35.93,0.9997697598968075
35.94,0.9997713854547667
35.95,0.999773011012725
35.96,0.9997746365706847
35.97,0.9997762382615117
35.98,0.9997778160947527
35.99,0.9997793939279979
36,0.9997809717612376
36.01,0.9997825408868503
36.02,0.9997840723412326
36.03,0.999785603795615
36.04,0.9997871352499965
36.05,0.9997886667043814
36.06,0.9997901587030797
36.07,0.9997916450858544
36.08,0.9997931314686278
36.09,0.9997946178514063
36.1,0.99979607957155
36.11,0.9997975221524805
36.12,0.999798964733412
36.13,0.999800407314342
36.14,0.9998018392233495
36.15,0.999803239235794
36.16,0.9998046392482368
36.17,0.9998060392606773
36.18,0.9998074392731201
36.19,0.9998088004655645
36.2,0.9998101591075169
36.21,0.9998115177494699
36.22,0.999812876391421
36.23,0.9998142098639056
36.24,0.9998155282990329
36.25,0.9998168467341635
36.26,0.9998181651692915
36.27,0.9998194713480762
36.28,0.9998207507066997
36.29,0.9998220300653258
36.3,0.9998233094239506
36.31,0.999824588733203
36.32,0.999825830113267
36.33,0.9998270714933297
36.34,0.9998283128733917
36.35,0.9998295542534511
36.36,0.999830770202946
36.37,0.9998319746709445
36.38,0.9998331791389397
36.39,0.9998343836069307
36.4,0.9998355745639851
36.41,0.9998367431558707
36.42,0.9998379117477572
36.43,0.9998390803396464
36.44,0.9998402466911487
36.45,0.9998413804132357
36.46,0.9998425141353203
36.47,0.999843647857406
36.48,0.99984478157949
36.49,0.9998458898179601
36.5,0.9998469896477511
36.51,0.9998480894775461
36.52,0.9998491893073413
36.53,0.9998502746642058
36.54,0.9998513415673093
36.55,0.999852408470412
36.56,0.9998534753735134
36.57,0.9998545382080111
36.58,0.9998555731252262
36.59,0.999856608042438
36.6,0.9998576429596517
36.61,0.9998586778768634
36.62,0.9998596874746177
36.63,0.9998606913192851
36.64,0.9998616951639584
36.65,0.999862699008629
36.66,0.9998636876849163
36.67,0.999864661343743
36.68,0.9998656350025678
36.69,0.9998666086613968
36.7,0.9998675767440757
36.71,0.9998685210779023
36.72,0.9998694654117296
36.73,0.9998704097455557
36.74,0.9998713540793834
36.75,0.9998722734053469
36.76,0.9998731892499272
36.77,0.9998741050945001
36.78,0.9998750209390744
36.79,0.9998759211332052
36.8,0.9998768092999247
36.81,0.9998776974666405
36.82,0.9998785856333641
36.83,0.9998794669942005
36.84,0.9998803282708231
36.85,0.9998811895474492
36.86,0.999882050824071
36.87,0.9998829121006959
36.88,0.9998837487999741
36.89,0.9998845839513331
36.9,0.999885419102688
36.91,0.9998862542540441
36.92,0.9998870734600366
36.93,0.9998878832368434
36.94,0.999888693013654
36.95,0.9998895027904627
36.96,0.9998903047799795
36.97,0.9998910899173578
36.98,0.9998918750547345
36.99,0.9998926601921136
37,0.9998934452409662
37.01,0.9998942064522204
37.02,0.9998949676634751
37.03,0.9998957288747301
37.04,0.9998964900859855
37.05,0.9998972352344432
37.06,0.9998979732117388
37.07,0.9998987111890303
37.08,0.9998994491663258
37.09,0.9999001785925039
37.1,0.9999008940074866
37.11,0.9999016094224701
37.12,0.999902324837456
37.13,0.9999030387921
37.14,0.9999037322965308
37.15,0.9999044258009583
37.16,0.9999051193053904
37.17,0.9999058128098203
37.18,0.9999064902641859
37.19,0.9999071624905249
37.2,0.9999078347168635
37.21,0.9999085069432053
37.22,0.9999091700376278
37.23,0.9999098216011747
37.24,0.9999104731647265
37.25,0.9999111247282738
37.26,0.9999117736926149
37.27,0.9999124052005433
37.28,0.9999130367084698
37.29,0.9999136682163975
37.3,0.9999142997243233
37.31,0.9999149153230493
37.32,0.9999155273642248
37.33,0.9999161394053993
37.34,0.9999167514465739
37.35,0.9999173539537295
37.36,0.9999179471119108
37.37,0.9999185402700947
37.38,0.9999191334282777
37.39,0.999919723061199
37.4,0.9999202979110914
37.41,0.999920872760983
37.42,0.999921447610875
37.43,0.9999220224607674
37.44,0.9999225816857552
37.45,0.999923138784111
37.46,0.9999236958824623
37.47,0.9999242529808174
37.48,0.9999248003052426
37.49,0.9999253401914334
37.5,0.9999258800776247
37.51,0.9999264199638146
37.52,0.9999269555858075
37.53,0.9999274787823811
37.54,0.9999280019789578
37.55,0.9999285251755361
37.56,0.9999290483721122
37.57,0.999929556305355
37.58,0.9999300633185794
37.59,0.9999305703318
37.6,0.9999310773450238
37.61,0.9999315744623076
37.62,0.9999320657876115
37.63,0.9999325571129125
37.64,0.9999330484382187
37.65,0.9999335349217632
37.66,0.9999340110429292
37.67,0.9999344871640935
37.68,0.9999349632852598
37.69,0.9999354393165365
37.7,0.9999359007020178
37.71,0.9999363620875069
37.72,0.9999368234729864
37.73,0.999937284858472
37.74,0.9999377363357781
37.75,0.999938183439203
37.76,0.9999386305426307
37.77,0.999939077646056
37.78,0.9999395194698497
37.79,0.9999399527304991
37.8,0.9999403859911459
37.81,0.9999408192517936
37.82,0.9999412515859734
37.83,0.9999416714292286
37.84,0.9999420912724877
37.85,0.9999425111157461
37.86,0.9999429309590057
37.87,0.9999433409610508
37.88,0.9999437477988744
37.89,0.9999441546366946
37.9,0.9999445614745158
37.91,0.9999449627106458
37.92,0.9999453569419816
37.93,0.9999457511733181
37.94,0.9999461454046537
37.95,0.9999465380229311
37.96,0.9999469200341462
37.97,0.9999473020453629
37.98,0.999947684056576
37.99,0.9999480660677901
38,0.9999484383694888
38.01,0.999948808534765
38.02,0.9999491787000475
38.03,0.9999495488653315
38.04,0.9999499132050169
38.05,0.9999502718867677
38.06,0.9999506305685196
38.07,0.999950989250272
38.08,0.9999513457617323
38.09,0.9999516933109545
38.1,0.9999520408601728
38.11,0.9999523884093933
38.12,0.999952735958612
38.13,0.9999530739862024
38.14,0.9999534107472579
38.15,0.9999537475083209
38.16,0.9999540842693793
38.17,0.9999544150695503
38.18,0.9999547413775014
38.19,0.9999550676854492
38.2,0.9999553939933966
38.21,0.9999557176891367
38.22,0.9999560338683137
38.23,0.9999563500474955
38.24,0.9999566662266718
38.25,0.9999569824058512
38.26,0.9999572893046588
38.27,0.9999575956690487
38.28,0.9999579020334417
38.29,0.9999582083978348
38.3,0.9999585087399739
38.31,0.999958805593548
38.32,0.9999591024471138
38.33,0.9999593993006857
38.34,0.9999596931971266
38.35,0.9999599808341474
38.36,0.9999602684711661
38.37,0.9999605561081876
38.38,0.9999608436693014
38.39,0.9999611223758289
38.4,0.9999614010823533
38.41,0.9999616797888798
38.42,0.9999619584954034
38.43,0.9999622311803361
38.44,0.9999625012370154
38.45,0.9999627712936975
38.46,0.9999630413503737
38.47,0.9999633081914718
38.48,0.9999635698698738
38.49,0.9999638315482754
38.5,0.9999640932266771
38.51,0.9999643543252241
38.52,0.9999646078881373
38.53,0.9999648614510493
38.54,0.9999651150139588
38.55,0.9999653685768729
38.56,0.9999656161723541
38.57,0.9999658618740719
38.58,0.999966107575792
38.59,0.9999663532775097
38.6,0.9999665955771828
38.61,0.9999668336638
38.62,0.9999670717504149
38.63,0.9999673098370341
38.64,0.9999675469321874
38.65,0.9999677776418525
38.66,0.9999680083515223
38.67,0.9999682390611873
38.68,0.999968469770853
38.69,0.9999686946057608
38.7,0.9999689181689596
38.71,0.999969141732153
38.72,0.999969365295347
38.73,0.9999695853296773
38.74,0.9999698019694598
38.75,0.9999700186092392
38.76,0.9999702352490202
38.77,0.9999704505650733
38.78,0.9999706604973211
38.79,0.9999708704295703
38.8,0.9999710803618204
38.81,0.9999712902940714
38.82,0.9999714944750698
38.83,0.9999716979087283
38.84,0.9999719013423941
38.85,0.9999721047760575
38.86,0.9999723046041116
38.87,0.9999725017414208
38.88,0.9999726988787274
38.89,0.9999728960160349
38.9,0.9999730915653547
38.91,0.9999732826020541
38.92,0.9999734736387565
38.93,0.9999736646754561
38.94,0.9999738557121531
38.95,0.9999740411453883
38.96,0.9999742262709541
38.97,0.9999744113965133
38.98,0.9999745965220777
38.99,0.9999747780070903
39,0.9999749574049167
39.01,0.999975136802744
39.02,0.9999753162005728
39.03,0.9999754938042932
39.04,0.9999756676519176
39.05,0.9999758414995397
39.06,0.9999760153471652
39.07,0.9999761891361643
39.08,0.9999763576054413
39.09,0.9999765260747181
39.1,0.9999766945439987
39.11,0.9999768630132766
39.12,0.9999770278417279
39.13,0.999977191099025
39.14,0.9999773543563233
39.15,0.9999775176136245
39.16,0.9999776789202587
39.17,0.9999778371266368
39.18,0.9999779953330195
39.19,0.9999781535393971
39.2,0.9999783113842818
39.21,0.9999784646956624
39.22,0.9999786180070445
39.23,0.9999787713184279
39.24,0.9999789246298084
39.25,0.9999790743286033
39.26,0.9999792228959418
39.27,0.9999793714632812
39.28,0.9999795200306224
39.29,0.9999796665328198
39.3,0.999979810502267
39.31,0.9999799544717164
39.32,0.9999800984411612
39.33,0.9999802418009733
39.34,0.9999803813140358
39.35,0.9999805208270953
39.36,0.9999806603401554
39.37,0.999980799853215
39.38,0.9999809358051616
39.39,0.9999810709988399
39.4,0.999981206192517
39.41,0.999981341386197
39.42,0.9999814744358557
39.43,0.9999816054428127
39.44,0.999981736449772
39.45,0.9999818674567306
39.46,0.9999819976530466
39.47,0.999982124601735
39.48,0.9999822515504221
39.49,0.9999823784991085
39.5,0.9999825054477979
39.51,0.9999826289060423
39.52,0.99998275192139785
39.53,0.9999828749367548
39.54,0.9999829979521075
39.55,0.999983118776043
39.56,0.9999832379805746
39.57,0.999983357185102
39.58,0.9999834763896326
39.59,0.9999835946242058
39.6,0.9999837101364766
39.61,0.9999838256487446
39.62,0.9999839411610143
39.63,0.9999840566732815
39.64,0.9999841687856714
39.65,0.9999842807204392
39.66,0.9999843926552109
39.67,0.9999845045899763
39.68,0.999984614313165
39.69,0.9999847227815075
39.7,0.999984831249846
39.71,0.9999849397181892
39.72,0.9999850470926988
39.73,0.9999851522021241
39.74,0.9999852573115486
39.75,0.9999853624209734
39.76,0.9999854674871095
39.77,0.9999855693416871
39.78,0.9999856711962638
39.79,0.9999857730508381
39.8,0.9999858749054165
39.81,0.9999859745491183
39.82,0.9999860732495804
39.83,0.9999861719500479
39.84,0.9999862706505116
39.85,0.999986368163179
39.86,0.9999864638070505
39.87,0.9999865594509161
39.88,0.9999866550947838
39.89,0.9999867505127844
